movie_slug,review,stars,sentiment
midsommar,o que coisa mais estranha manomid sommar,2.5,neutral
midsommar,i'm now more terrified of white people than ever,3.5,positive
midsommar,Best of anti-horror,5.0,positive
the-batman,almost started bawling in the third act how embarrassing,5.0,neutral
the-batman,Fuckin kino,5.0,neutral
the-batman,"Worst movie I have ever seen in my life. Came out the cinema so angry. I hate batman, he has no personality and causes all the problems he then attempts to ""solve"". The brooding is just getting old and he seems like a massive misogynist. This whole movie sucks, the plot is awful, boring and predictable. Batman is just some privileged assehole, peoples parents die, get over it, not everyone gets a mansion and fortune as a result. Also the only female character present is literally just there to serve as batman's love interest. If you enjoyed this you have no taste.",,negative
the-batman,"le meilleur batman, bien plus sombre et réaliste",5.0,neutral
the-batman,My favorite of Twilight movies,4.5,positive
the-batman,"Oooooh this movie was so fucking good, definitely the best Batman movie EVER.Finally Batman is getting down and dirty doing some detective work. Love how they made him a little weird emo dude who spends all his time fighting crime at night or in a dark room going over evidence and writing his fucked up journals. Then when he actually comes out during the day he's this awkward guy who has to wear sunglasses because the light hurts his… more",5.0,neutral
the-batman,"I did not like this at all when I first watched it, but oh man, this is great, I loved it, it’s just such a good movie, officer Martinez is cold 🥶",5.0,positive
the-batman,"Kötü Batman, vasat bir 3.perde. Bu film iyi falan değil, 5-10 yıl sonra insanların gözleri açılacak.",2.5,neutral
the-batman,oh paul dano im very enamored with you,3.5,neutral
the-batman,J’aime trop les ambiances bresom comme ça,5.0,neutral
the-batman,"after watching penguin series, he deserve to die ngl💀, fight scene seem technical and real, best batman but lacking on the bruce wayne side",4.5,positive
the-batman,"One of, if not the best comic book movie I have seen. 10/10 would recomend seeing.",5.0,positive
the-batman,Batman est le goat absolu,4.0,neutral
the-batman,"TramaLa trama di The Batman (2022) si allontana dalla classica struttura da Cinecomic d’azione e si avvicina più a un noir investigativo, quasi un thriller alla Seven. Bruce Wayne è all’inizio del suo percorso come vigilante: siamo nel suo secondo anno da Batman, quindi non è ancora una figura mitica o completamente temuta, ma più una leggenda urbana in costruzione. La città è corrotta fino al midollo, e quando compare un serial killer che si firma Enigmista, comincia una… more",5.0,positive
the-batman,BEST BATMAN FILM THE RIDDLER IS AWSOME SAUCE,5.0,positive
the-batman,"I get why people enjoyed it, but didn’t do that much for me. Filmed with style, Robert Pattinson nailed it, just think I’m over the dark knight kinda stuff.",3.0,neutral
the-batman,"i did rewatch this masterpiece a few days ago, absolute cinema!",5.0,neutral
the-batman,"Robert Pattinson.That's it. That's the review.Watched this back then in the cinemas and I realize now I didn't actually understand anything and was blissfully unaware of the twist.This rewatch was, hilariously, like a first-time-watch movie.10/10",5.0,neutral
the-batman,i watched this in cinema with my cousin we didn’t like it. felt too long,2.0,neutral
the-batman,this batman has the most indestructible plot armor ever,4.5,positive
the-batman,"Rewatched again to refresh, S tier casting for everyone, A true Batman adaptation that gives hope for Gotham and not just fear",4.5,positive
the-batman,he's literally me,4.0,neutral
the-batman,"The acting, perfect, gotham, perfect, cast, perfect, story, perfect, villain, perfect, cinematrography, perfect, batman, also perfect.i saw more batman than bruce",5.0,positive
the-batman,"Man, this movie is really good, it only loses to The Dark Knight without a doubt.",4.0,neutral
the-batman,Es cine 🙌🏽,4.5,neutral
the-batman,Something in the way hmm-mmm,4.5,neutral
the-batman,"Movie's mvp: the subtitles, because everyone in here is whispering like they're in a church.",4.0,neutral
the-batman,Waw la DA et la mise en scène,3.5,neutral
the-batman,its okay to eat fish cause they dont have any feeelinnggss,4.0,positive
the-batman,I think I like buzz cuts on girls now,4.0,neutral
the-dark-knight,Ballad of the N-word só que pior,4.5,neutral
the-dark-knight,Holy peak movie Batman,4.5,neutral
the-dark-knight,"Provavelmente o filme mais revolucionário no universo de heróis e super-heróis. O maldito Jaws da nossa geração, muito bem feito e extremamente bem sucedido ($$), cuja receita seria seguida até á exaustão para envolver o cinema de massas numa das bolhas mais pútridas e gananciosas da qual, mesmo a cheirar a mofo, tarda em sair.Mas, acerca do The Dark Knight, apesar de que com o passar dos anos (e visualizações) a minha admiração tenha decrescido, continuo a achá-lo um… more",4.0,neutral
the-dark-knight,"The OG inspiration for me wanting to be an actor! Cannot fault it, and ma boiii Heath (aka fellow Aussie) absolutely bodied this role like no other and there ain’t a soul on this earth who can prove otherwise x",5.0,neutral
the-dark-knight,#no_of_times_watched:1,4.5,neutral
the-dark-knight,Someone get Batman some honey-lemon tea or something,4.5,neutral
the-dark-knight,"An amazing mix of action and thematic complexity in film. A superhero movie without a superhero that goes into great detail why it doesn't have a superhero. This version of the Joker is unparalleled. Ledger's performance of a lifetime aside, the characterization works so well despite not having the ""villain's backstory"". The Joker says exactly what we wants, and does exactly what he says. A part of you wants to see the anarchy he wreaks, the fear he inspires from… more",4.0,positive
the-dark-knight,n gostei que ela morre,4.0,neutral
the-dark-knight,"סרט כמעט מושלם מכל הבחינות, תצוגת משחק חריגה ברמה שלה מכל השחקנים, בימוי מצוין ותסריט כמעט מושלם למעט העשר דקות האחרונות של הסרט שלדעתי לא סגרו את כל הקצוות שהיו פתוחים כמו שצריך",4.5,neutral
the-dark-knight,Nolans best movie 🐐,5.0,positive
the-dark-knight,I didn’t realize how iconic this was until I realized there were every day phrases that came from this movie,4.5,positive
the-dark-knight,Arguably the greatest villain ever put to film. It is definetely the greatest superhero film ever made and I would say Christopher Nolan's finest work.,5.0,positive
the-dark-knight,güzel film kesinlikle ama bana biraz fazla uzatmışlar gibi geldi. oyunculuklar efsaneydi.,4.0,neutral
the-dark-knight,تمثيييل مجنوون,4.0,neutral
the-dark-knight,Watched it for English. It would have been better if I didn’t have to over analyse it,4.0,positive
the-dark-knight,heath ledger pulled one of the greatest villain role in cinema,4.0,positive
the-dark-knight,“why so serious ?”,4.5,negative
the-dark-knight,זה סרט ככ טוב. הית💔💔💔💔🥀🥀🥀🥀,5.0,neutral
the-dark-knight,can’t get enough of the scene where Harvey discovers that the nurse is the Joker,4.0,neutral
the-dark-knight,Love Heath Ledger and It was a great film but I don’t have the attention span for long superhero movies,4.0,positive
the-dark-knight,I'm the joker baby,4.0,neutral
the-dark-knight,"Einfach perfekt. Besetzung, Schauspiel, Story, Atmosphäre. Einfach bombastisch!!!",5.0,neutral
the-dark-knight,In absolute awe of heath ledger every time I watch,5.0,neutral
the-dark-knight,"In my opinion, this is the best Batman film. Heath Ledger deserved his Oscar for his work in this film.",4.5,positive
the-dark-knight,he's literally me,4.5,neutral
the-dark-knight,batman sieht bisschen peinlich aus mit seiner maske,4.0,neutral
the-dark-knight,"Esta película es perfecta por su gran guion y la actuación de todo el reparto, en especial Heath Ledger hizo un papel digno de un oscar",5.0,neutral
the-dark-knight,i'd be scared for my life if i gave anything other than 5 stars to this,5.0,neutral
the-dark-knight,Dear Bruce..,5.0,neutral
the-dark-knight,"An excellent movie with a memorable performance by Heath Ledger. However, a bit of a tonal shift from Batman Begins which is evident from the change in production design (Gotham doesn't feel like Gotham anymore, it feels like Chicago) and a few narrative issues keep it from topping its predecessor.",4.5,positive
inception,cast konu hepsi inanilmaz ve bence leoya boyle roller daha cok verilmeli titanik uerine,4.0,neutral
inception,Fausse branlette intellectuel ☝️🤓,2.0,neutral
inception,Ali thank you for recommending me this movie I have never been confuse like this in my life,4.0,neutral
inception,"Le film est bien réalisé, mais je n’ai pas accroché avec le thème.",3.0,neutral
inception,I saw this in theaters and it was a feast for the eyes. The plot is a little silly and it tries a bit too hard to be cerebral. But it is still a lot of fun.,4.0,neutral
inception,plot mt bom tbm,4.0,neutral
inception,"There are people with bad things to say about this film, I will never be one of these people.",5.0,negative
inception,"Que dire… C’est juste excellent !! Les différents niveaux de lecture et d’écriture… Énorme blockbuster mais qui ne tombe pas dans la facilité. Un scénario qui nous retourne le cerveau, une réalisation au poil et des acteurs excellents. Que demander de plus ? La fin qui nous laisse de nouveau une part d’interprétation et qui fascine, c’est juste du grand Art. Bravo l’artiste",5.0,positive
inception,Incredible movie. Love the actors. Incredible plot twist.,5.0,positive
inception,Great movie,3.5,positive
inception,All of that to end like that really annoyed me I need answers Christopher Nolan?,4.0,negative
inception,AM I HIGH?,5.0,neutral
inception,pas compris ptdrr,2.0,neutral
inception,consider me incepted,4.0,neutral
inception,Need someone to get in my head and erase my memory of this movie so that I can watch it again and again and again,5.0,neutral
inception,What a picture,5.0,neutral
inception,um mix de emoções. absurdo.,5.0,neutral
inception,ils ont fait pipi dans ma tête,4.0,neutral
inception,"i haven’t watched a nolan film for ages and i missed them, i forgot how much i loved style of pacing and dialogue. really fun cast and the concept is as usual really epic and cool i loved it",4.5,positive
inception,Absolute mind fuck,4.0,neutral
inception,يا سبحان الخالقوياكبر ميزانيتهم,4.0,neutral
inception,C'est brain Fuck et ça te tiens en haleine tout le film. Banger,4.5,negative
inception,sana geldim gelmeyecektim yolda gelmemek icin elli tane sebep saydim...sebepleri saydikca farkettim ne kadar cok gelmek istedigimi,5.0,neutral
inception,Nah brutal la mejor peli que he visto en mi vida esta brutal. Siempre que la vuelvo a ver me encanta.,5.0,negative
inception,J’ai pas dormi pendant 20 jours mais bon film,4.5,neutral
inception,I have very intermediate feelings > might just be hard to tolerate Leo and thus I feel minimal empathy for his (character's) situation,4.0,neutral
inception,yusuf goated character tho🙏,5.0,neutral
inception,J’ai pas compris bcp de choses jpense,4.0,neutral
inception,Lowkey making me second guess my reality,5.0,neutral
inception,you need to watch it for like 2 times or more then go to YouTube for an explanation,4.0,positive
